timestamp,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,gesture
1732508607.266456,-0.078968017578125,0.2696810302734375,2.0002142333984376,-1.7287824427480916,3.034637404580153,-4.259583969465648,swipe_up
1732508607.2995603,-0.044300048828125,0.2955599365234375,1.9523626708984376,0.5154923664122139,-2.1638358778625952,1.045759541984733,swipe_up
1732508607.3326411,0.016490966796875,0.3094759521484375,1.9306341552734376,0.9277061068702291,3.1415076335877865,-2.8779045801526717,swipe_up
1732508607.3657234,-0.033069580078125,0.3248568115234375,1.9601751708984376,-1.4997748091603051,2.3247137404580154,-4.213782442748092,swipe_up
1732508607.398798,-0.005969970703125001,0.3128939208984375,1.9660345458984376,-1.4997748091603051,5.103339694656489,-1.2748511450381679,swipe_up
1732508607.4318776,-0.041126220703125,0.3136263427734375,1.9189154052734376,-3.92725572519084,4.431583969465649,-3.7023320610687023,swipe_up
1732508607.464946,-0.056262939453125,0.3189974365234375,1.9416204833984376,-0.7898511450381679,7.729293893129771,-4.3359198473282445,swipe_up
1732508607.4980147,-0.041858642578125,0.18691735839843748,2.1232611083984376,28.1414465648855,22.08807251908397,-8.916072519083968,swipe_up
1732508607.5311134,-0.058948486328125,-0.07406896972656252,2.3454290771484376,150.85137022900764,61.37051526717558,-10.351187022900763,swipe_up
1732508607.5641775,-0.300647705078125,-0.16879553222656252,2.2961126708984376,251.54602671755723,21.347614503816793,13.312935114503818,swipe_up
1732508607.597245,-0.060413330078125,-0.16293615722656252,2.5429388427734376,251.54602671755723,81.73692748091604,75.3358358778626,swipe_up
1732508607.6303663,0.045543701171875,0.11709313964843748,2.4623724365234376,251.54602671755723,173.58425572519081,167.17553053435114,swipe_up
1732508607.663437,-0.588001220703125,0.4173861083984375,1.1525579833984376,251.54602671755723,52.072805343511455,214.7709503816794,swipe_up
1732508607.6964989,-0.100940673828125,1.1891146240234374,1.4684759521484376,251.54602671755723,-106.00353053435114,116.26713358778626,swipe_up
1732508607.7295773,0.478405029296875,2.2066927490234374,1.0690618896484376,118.22541603053436,-99.92719465648855,-17.43515648854962,swipe_up
1732508607.7627728,0.321666748046875,1.9483919677734374,1.8351751708984376,33.44679007633587,-55.171469465648855,-35.557293893129774,swipe_up
1732508607.7958443,-0.196887939453125,1.7879915771484374,1.6989447021484376,29.58419465648855,44.37051526717558,40.08392748091603,swipe_up
1732508607.8289275,-0.140979736328125,2.0099154052734374,1.6127630615234376,-23.110461832061066,14.317080152671755,35.198431297709924,swipe_up
1732508607.8619957,0.047252685546875,1.4930697021484374,2.1498724365234376,-25.950156488549617,-41.99589694656488,-26.381721374045803,swipe_up
1732508607.8951192,0.047008544921875,1.5790072021484374,1.9892279052734376,-0.8738206106870228,23.263645038167937,-8.290118320610686,swipe_up
1732508607.9281974,-0.144153564453125,1.8182650146484374,1.8215032958984376,-47.59901145038168,-0.3088740458015268,-21.89317175572519,swipe_up
1732508607.9612672,-0.075061767578125,1.4359407958984374,2.1003118896484376,-71.68298091603053,0.2636450381679389,-12.274851145038168,swipe_up
1732508607.994333,-0.061878173828125,1.4745150146484374,2.0563665771484376,-36.04175954198474,26.217843511450383,-3.3664541984732823,swipe_up
1732508608.027409,-0.115833251953125,1.6686068115234374,1.9233099365234376,-52.43107251908397,-6.24780534351145,-28.519125954198476,swipe_up
1732508608.0604713,-0.086292236328125,1.5233431396484374,2.0085150146484376,-76.27076717557252,4.07280534351145,-23.328286259541986,swipe_up
1732508608.093539,-0.083850830078125,1.2711458740234374,2.1994329833984376,-48.17916412213741,-10.25543893129771,-22.25195038167939,swipe_up
1732508608.1266181,-0.121936767578125,1.5404329833984374,1.9972845458984376,-51.3700038167939,-9.41574427480916,-25.61072900763359,swipe_up
1732508608.1596828,0.006237060546874999,1.2970247802734374,2.1847845458984376,-42.263133587786264,5.729293893129771,-14.839736641221373,swipe_up
1732508608.1927493,-0.133655517578125,1.4181185302734374,2.0658880615234376,-45.47687404580153,11.73692748091603,-12.801568702290076,swipe_up
1732508608.2258139,-0.166126220703125,1.3766146240234374,2.0358587646484376,-74.32420229007633,2.9735687022900765,-13.88553816793893,swipe_up
1732508608.258892,-0.128284423828125,1.4459505615234374,1.9430853271484376,-141.55320992366413,-4.682919847328244,-15.25195038167939,swipe_up
1732508608.2919707,-0.136096923828125,1.5235872802734374,1.7489935302734376,-234.7287824427481,-61.789790076335876,-69.16034732824427,swipe_up
1732508608.3250375,0.096813232421875,0.5365267333984375,2.5387884521484376,-164.8051183206107,-85.14093511450382,-55.98477480916031,swipe_up
1732508608.3581135,-0.252552001953125,0.7281771240234375,2.3241888427734376,-73.58374427480915,11.965935114503816,-10.435156488549618,swipe_up
1732508608.391195,-0.224475830078125,1.1283236083984374,1.9787298583984376,-121.39290458015267,-35.22490458015267,-1.8931717557251908,swipe_up
1732508608.4242637,0.028942138671875,0.7335482177734375,2.2350775146484376,-162.98069083969466,-47.484446564885495,-14.496225190839695,swipe_up
1732508608.4573429,0.019176513671875,0.4552279052734375,2.4826361083984376,-52.86618702290077,3.6147900763358782,1.1526297709923665,swipe_up
1732508608.4904463,-0.116077392578125,0.7792025146484375,2.1305853271484376,-30.73641603053435,-13.385209923664123,-7.305385496183206,swipe_up
1732508608.5235367,-0.024036376953125,0.8082552490234375,2.0883489990234376,-59.62191221374046,-26.660019083969466,-11.114545801526717,swipe_up
1732508608.5566165,0.041393310546875,0.5016146240234375,2.2941595458984376,-59.62954580152672,-10.988263358778626,2.6335458015267177,swipe_up
1732508608.5896993,-0.055774658203125,0.6195345458984375,2.2074896240234376,-19.77458396946565,-3.1943702290076335,-3.3282862595419846,swipe_up
1732508608.6227722,0.0020866699218749993,0.6820345458984375,2.1552435302734376,-29.881454198473282,-8.545515267175574,-1.488591603053435,swipe_up
1732508608.6558492,-0.035022705078125,0.6293001708984375,2.1491400146484376,-36.79748473282443,-15.889026717557252,-3.3282862595419846,swipe_up
1732508608.688936,0.019664794921875,0.6498079833984375,2.1486517333984376,-36.84328625954199,-23.087500000000002,-8.190881679389312,swipe_up
1732508608.7220075,0.048717529296875,0.6588411865234375,2.1327825927734376,-45.690614503816796,-19.537881679389315,-1.3435534351145038,swipe_up
1732508610.7803745,0.068492919921875,0.3038607177734375,1.9799505615234376,-0.2173320610687022,-0.705820610687023,1.0228587786259544,swipe_up
1732508610.8134713,0.093883544921875,0.3150911865234375,1.9765325927734376,1.2406832061068702,2.515553435114504,0.37400381679389316,swipe_up
1732508610.846554,0.049449951171875,0.3219271240234375,1.9445501708984376,-5.7135152671755725,-1.721087786259542,2.3663702290076336,swipe_up
1732508610.8796372,0.080211669921875,0.3238802490234375,1.9804388427734376,-2.1257290076335877,2.965935114503817,0.9694236641221374,swipe_up
1732508610.9127038,0.047252685546875,0.3067904052734375,1.9692083740234376,-7.927255725190839,1.6682251908396946,1.1144618320610689,swipe_up
1732508610.9457746,0.034557373046875,0.3287630615234375,1.9816595458984376,-6.896721374045802,0.6376908396946565,0.6793473282442748,swipe_up
1732508610.9788547,0.056774169921875,0.3534212646484375,1.9277044677734376,-18.446339694656487,1.6605916030534351,0.030492366412213756,swipe_up
1732508611.0119214,0.022838623046875,0.2860384521484375,1.9445501708984376,-23.675347328244275,2.7827290076335878,3.564843511450382,swipe_up
1732508611.0449877,0.019176513671875,0.2718782958984375,1.9469915771484376,-20.537942748091602,-3.133301526717557,2.3358358778625954,swipe_up
1732508611.078065,0.027721435546875,0.2767611083984375,1.9687200927734376,-14.202064885496183,-2.4081106870229005,-2.2061488549618318,swipe_up
1732508611.1111329,0.032115966796875,0.2823763427734375,1.9269720458984376,-6.828019083969465,-2.782156488549618,-0.8168358778625954,swipe_up
1732508611.1442277,0.056041748046875,0.23598962402343748,1.9523626708984376,-2.3165687022900765,-4.011164122137404,-0.35882061068702287,swipe_up
1732508611.1772943,0.088512451171875,0.2689486083984375,1.9206243896484376,-0.5455763358778625,-2.3928435114503817,-0.5114923664122137,swipe_up
1732508611.2103605,0.067028076171875,0.2865267333984375,1.9235540771484376,-5.950156488549618,-1.8432251908396946,-1.824469465648855,swipe_up
1732508611.2434227,0.064830810546875,0.3221712646484375,1.8979193115234376,-13.461606870229007,0.3018129770992366,-2.1985152671755723,swipe_up
1732508611.2765408,0.046764404296875,0.2501497802734375,1.9513861083984376,-8.637179389312976,-3.5302480916030534,-1.6794312977099235,swipe_up
1732508611.3096194,0.047740966796875,0.2645540771484375,1.9154974365234376,-12.72114885496183,-4.446278625954198,-0.7252328244274809,swipe_up
1732508611.3426807,0.070446044921875,0.23208337402343748,1.9323431396484376,-9.148629770992367,-7.728721374045802,-4.549660305343512,swipe_up
1732508611.375763,0.087780029296875,0.24966149902343748,1.9013372802734376,-7.270767175572519,-4.140935114503817,0.0915610687022901,swipe_up
1732508611.408834,0.042125732421875,0.2831087646484375,1.8901068115234376,-17.018858778625955,-2.2172709923664122,3.1831641221374047,swipe_up
1732508611.4419029,0.089489013671875,0.2765169677734375,1.8786322021484376,-16.194431297709922,2.133874045801527,-1.8855381679389311,swipe_up
1732508611.474985,0.065319091796875,0.24453454589843748,1.8886419677734376,-19.91962213740458,8.73692748091603,2.076293893129771,swipe_up
1732508611.508051,0.028942138671875,0.2574739990234375,1.8766790771484376,-22.293667938931296,7.41631679389313,1.2595,swipe_up
1732508611.5411153,0.075817138671875,0.21816735839843748,1.8942572021484376,-16.644812977099235,20.71402671755725,3.961790076335878,swipe_up
1732508611.5741906,0.070201904296875,0.04653649902343748,2.0212103271484376,13.164347328244276,36.55372137404581,11.366370229007634,swipe_up
1732508611.6072633,0.055797607421875,-0.06283850097656252,2.0197454833984376,90.40098854961832,50.95830152671756,-2.458057251908397,swipe_up
1732508611.6403668,0.031871826171875,-0.21322912597656252,2.1481634521484376,251.54602671755723,58.6300572519084,-44.96187404580153,swipe_up
1732508611.6734436,0.023571044921875,0.014065795898437483,2.2138372802734376,251.54602671755723,109.17967557251909,-37.542026717557256,swipe_up
1732508611.7065127,-0.188831298828125,0.7657747802734375,1.5031439208984376,251.54602671755723,101.31708015267176,27.015225190839693,swipe_up
1732508611.7395902,-0.211780517578125,0.5809603271484375,2.2167669677734376,187.49259160305343,47.67585877862596,61.67171374045802,swipe_up
1732508611.7726927,-0.248645751953125,0.7062044677734375,2.2631536865234376,189.16434732824428,21.004103053435113,56.2976679389313,swipe_up
1732508611.805765,-0.294055908203125,0.8006868896484375,2.1650091552734376,217.3093854961832,-24.499713740458017,5.2595,swipe_up
1732508611.838838,-0.119983642578125,0.9891634521484375,2.0900579833984376,206.0803778625954,-11.812690839694657,37.74804961832061,swipe_up
1732508611.8719163,-0.091419189453125,1.3724642333984374,1.9179388427734376,174.17198091603055,-9.92719465648855,35.328202290076334,swipe_up
1732508611.904987,0.130748779296875,1.5145540771484374,1.8070989990234376,110.30938549618321,15.943034351145037,48.38927099236641,swipe_up
1732508611.9380546,-0.060169189453125,1.4601107177734374,1.9772650146484376,86.1032786259542,-1.3088740458015267,25.091561068702287,swipe_up
1732508611.971136,-0.007190673828125001,1.6202669677734374,1.9616400146484376,51.049843511450376,-20.308874045801527,-6.030576335877862,swipe_up
1732508612.0042002,0.019420654296875,1.5145540771484374,2.0597845458984376,18.60709541984733,-0.04169847328244279,-5.022942748091603,swipe_up
1732508612.0372665,-0.049915283203125,1.5365267333984374,2.0153509521484376,0.8666374045801528,17.103339694656487,3.442706106870229,swipe_up
1732508612.0703397,-0.114124267578125,1.4852572021484374,2.0478216552734376,0.6528969465648856,9.73692748091603,7.083927480916031,swipe_up
1732508612.103412,-0.103382080078125,1.4571810302734374,2.0917669677734376,1.1719809160305346,3.6911259541984736,-1.251950381679389,swipe_up
1732508612.1364791,-0.094104736328125,1.5079622802734374,2.0458685302734376,-11.537942748091602,10.797996183206106,0.0915610687022901,swipe_up
1732508612.169545,-0.129016845703125,1.4637728271484374,2.0475775146484376,-10.957790076335877,4.507919847328244,-1.656530534351145,swipe_up
1732508612.2026196,-0.094593017578125,1.4098177490234374,2.1208197021484376,2.1109122137404577,1.74456106870229,-5.549660305343512,swipe_up
1732508612.235695,-0.134876220703125,1.4754915771484374,2.0497747802734376,-3.9577900763358778,-2.5531488549618317,-6.763400763358779,swipe_up
1732508612.2687645,-0.153675048828125,1.4654818115234374,2.0739447021484376,-13.91198854961832,-5.934828244274809,-6.839736641221374,swipe_up
1732508612.3018427,-0.120960205078125,1.3312044677734374,2.1562200927734376,-2.1791641221374047,1.8819656488549619,1.1602633587786262,swipe_up
1732508612.3349328,-0.134387939453125,1.4847689208984374,2.0324407958984376,-6.583744274809161,-2.1485687022900763,-2.137446564885496,swipe_up
1732508612.3679974,-0.088977783203125,1.4359407958984374,2.0700384521484376,-10.39290458015267,-1.7668893129770993,-5.39698854961832,swipe_up
1732508612.4010813,-0.075794189453125,1.4186068115234374,2.1056829833984376,-7.102828244274809,3.515553435114504,-3.9695076335877864,swipe_up
1732508612.4341493,-0.105091064453125,1.4225130615234374,2.0800482177734376,-4.973057251908397,5.675858778625955,-1.5343931297709923,swipe_up
1732508612.4683719,-0.137805908203125,1.4400911865234374,2.0805364990234376,-10.23259923664122,-1.1485687022900763,-4.1298129770992364,swipe_up
1732508612.5006502,-0.099475830078125,1.4742708740234374,2.0363470458984376,-29.88908778625954,-1.1104007633587787,-4.0153091603053435,swipe_up
1732508612.5322933,-0.140247314453125,1.3321810302734374,2.1584173583984376,-33.72114885496183,0.645324427480916,-7.167980916030534,swipe_up
1732508612.5639257,-0.130725830078125,1.3783236083984374,2.1015325927734376,-22.56847709923664,16.74456106870229,1.9312557251908398,swipe_up
1732508612.5958529,-0.162464111328125,1.4066439208984374,2.0507513427734376,-35.58374427480916,13.088072519083969,5.061026717557252,swipe_up
1732508612.6289542,-0.151477783203125,1.2687044677734374,2.2094427490234376,-31.576110687022904,-8.011164122137405,-10.183248091603053,swipe_up
1732508612.6620505,-0.161243408203125,1.3138704833984374,2.1498724365234376,-12.39290458015267,-0.36230916030534355,-4.40462213740458,swipe_up
1732508612.6951895,-0.154163330078125,1.3514681396484374,2.1093450927734376,-17.095194656488548,-5.850858778625954,-2.694698473282443,swipe_up
1732508612.7282822,-0.153919189453125,1.3619661865234374,2.0739447021484376,-41.46924045801527,-15.7668893129771,-6.580194656488549,swipe_up
1732508612.7613785,-0.098987548828125,1.2701693115234374,2.1593939208984376,-61.05702671755726,-22.362309160305344,-16.160347328244278,swipe_up
1732508617.4940567,0.117321044921875,0.4566927490234375,2.1098333740234376,0.24831679389312988,-0.25543893129770995,0.5114083969465649,swipe_up
1732508617.527185,0.093151123046875,0.4759798583984375,2.1044622802734376,1.3857213740458016,1.4850190839694657,0.2365992366412214,swipe_up
1732508617.5602977,0.097301513671875,0.4823275146484375,2.0920111083984376,0.004041984732824526,4.1415076335877865,-0.38935496183206103,swipe_up
1732508617.593399,0.099742919921875,0.4898958740234375,2.1029974365234376,-1.2173320610687022,8.37814885496183,-3.221416030534351,swipe_up
1732508617.6265366,0.063854248046875,0.4930697021484375,2.0829779052734376,-2.2631335877862595,9.881965648854962,-3.305385496183206,swipe_up
1732508617.6596398,0.068981201171875,0.5255404052734375,2.1027532958984376,-3.904354961832061,6.217843511450382,-4.244316793893129,swipe_up
1732508617.6927385,0.030162841796875,0.5082064208984375,2.0834661865234376,-4.621912213740458,1.1262404580152672,-3.954240458015267,swipe_up
1732508617.7258503,0.046520263671875,0.5140657958984375,2.0934759521484376,-4.766950381679389,-3.0875,0.2365992366412214,swipe_up
1732508617.758951,0.072155029296875,0.5196810302734375,2.0851751708984376,-6.644812977099237,-4.690553435114504,-1.0916450381679388,swipe_up
1732508617.792046,0.068004638671875,0.4808626708984375,2.0707708740234376,-10.377637404580152,-6.186736641221374,0.21369847328244276,swipe_up
1732508617.8251529,0.074596435546875,0.4471712646484375,2.0951849365234376,-9.247866412213739,-4.690553435114504,1.1678969465648856,swipe_up
1732508617.858251,0.074596435546875,0.4415560302734375,2.0859075927734376,-6.507408396946565,-3.2172709923664122,-1.5420267175572517,swipe_up
1732508617.8913498,0.082408935546875,0.4378939208984375,2.0929876708984376,-6.782217557251909,-0.6676526717557252,-0.7099656488549618,swipe_up
1732508617.924451,0.073619873046875,0.4457064208984375,2.0756536865234376,-4.545576335877863,-2.1638358778625952,-0.38172137404580153,swipe_up
1732508617.9575536,0.081920654296875,0.4559603271484375,2.0866400146484376,-6.850919847328244,-3.064599236641221,-0.8779045801526717,swipe_up
1732508617.9906514,0.058971435546875,0.4378939208984375,2.0771185302734376,-7.217332061068703,-7.7439885496183205,-3.8015687022900764,swipe_up
1732508618.0237463,0.061412841796875,0.4635286865234375,2.0839544677734376,-5.171530534351145,-7.186736641221374,-1.0076755725190838,swipe_up
1732508618.056853,0.138072998046875,0.4361849365234375,2.0583197021484376,-5.515041984732824,-6.102767175572519,-0.7863015267175573,swipe_up
1732508618.0899463,0.122203857421875,0.4479036865234375,2.0817572021484376,-6.140996183206107,-3.850858778625954,1.0991946564885497,swipe_up
1732508618.1230464,0.170543701171875,0.4559603271484375,2.0663763427734376,-7.278400763358778,3.9964694656488553,-1.4809580152671755,swipe_up
1732508618.1561873,0.120250732421875,0.4552279052734375,2.0683294677734376,-8.110461832061068,10.683492366412214,-2.2977519083969464,swipe_up
1732508618.1892843,0.167858154296875,0.3722200927734375,2.3412786865234376,20.019309160305344,47.86669847328245,-12.496225190839695,swipe_up
1732508618.222379,0.269664794921875,-0.2593717041015625,2.8981634521484376,251.54602671755723,119.43921755725191,-67.75576717557252,swipe_up
1732508618.255528,-0.408313720703125,0.5924349365234375,1.7402044677734376,251.54602671755723,74.92776717557253,-32.03820992366413,swipe_up
1732508618.2886293,-0.101428955078125,-1.0332974853515626,3.1445013427734376,251.54602671755723,-28.57604961832061,-115.64126335877862,swipe_up
1732508618.3217378,-0.019641845703125,0.4225130615234375,2.2695013427734376,251.54602671755723,165.66059160305343,-15.984774809160307,swipe_up
1732508618.3549018,-0.620471923828125,1.4422884521484374,0.9833685302734376,251.54602671755723,-14.74398854961832,40.686980916030535,swipe_up
1732508618.3879902,0.165172607421875,1.4271517333984374,1.9723822021484376,156.32465267175573,-85.07986641221373,-27.58782824427481,swipe_up
1732508618.4210622,0.114879638671875,1.6019564208984374,1.9943548583984376,86.98114122137405,-25.377576335877862,-48.870270992366414,swipe_up
1732508618.4541688,-0.020862548828125,1.4320345458984374,2.0048529052734376,143.1032786259542,-24.125667938931297,-22.61072900763359,swipe_up
1732508618.487237,-0.051380126953125,1.5450716552734374,1.7287298583984376,176.37808778625956,83.24837786259542,50.34346946564885,swipe_up
1732508618.520384,-0.240100830078125,2.0416536865234374,1.5505072021484376,95.61472900763358,4.530820610687023,26.73278244274809,swipe_up
1732508618.5531173,0.040905029296875,1.7459993896484374,1.8468939208984376,27.92007251908397,11.73692748091603,6.519041984732825,swipe_up
1732508618.5847263,-0.085803955078125,1.7254915771484374,1.7980657958984376,27.553660305343513,1.1567748091603054,-11.137446564885495,swipe_up
1732508618.6163616,-0.139270751953125,1.8248568115234374,1.7799993896484376,12.446790076335878,-9.827958015267177,-2.7023320610687023,swipe_up
1732508618.6479754,-0.048694580078125,1.7982454833984374,1.7824407958984376,-1.118095419847328,9.927767175572518,-0.31301908396946565,swipe_up
1732508618.6810465,-0.061878173828125,1.6791048583984374,1.8876654052734376,21.118545801526718,11.698759541984732,-0.40462213740458014,swipe_up
1732508618.7141154,-0.145374267578125,1.8299837646484374,1.7409368896484376,1.0498435114503817,0.996469465648855,1.6335458015267177,swipe_up
1732508618.747197,-0.070667236328125,1.7765169677734374,1.8166204833984376,-16.629545801526717,-2.034064885496183,-2.9695076335877864,swipe_up
1732508618.7802613,-0.067005126953125,1.6231966552734374,1.9154974365234376,13.065110687022901,5.393416030534351,-2.557293893129771,swipe_up
1732508618.813326,-0.144397705078125,1.8109407958984374,1.7861029052734376,4.775034351145038,4.996469465648855,-0.38935496183206103,swipe_up
1732508618.8464553,-0.101184814453125,1.7545443115234374,1.8368841552734376,-4.545576335877863,8.546087786259541,4.480874045801527,swipe_up
1732508618.879526,-0.096546142578125,1.6886263427734374,1.8803411865234376,6.591828244274809,1.0575381679389313,-0.9008053435114504,swipe_up
1732508618.912607,-0.076770751953125,1.7682161865234374,1.8017279052734376,1.629996183206107,3.553721374045802,0.2747671755725191,swipe_up
1732508618.9456756,-0.104114501953125,1.8001986083984374,1.7743841552734376,-13.72114885496183,0.5231870229007634,-1.2977519083969464,swipe_up
1732508618.978783,-0.037219970703125,1.6976595458984374,1.8898626708984376,-8.278400763358778,3.8743320610687024,-0.6488969465648855,swipe_up
1732508619.0118437,-0.097278564453125,1.7489290771484374,1.7975775146484376,-12.140996183206106,6.668225190839695,3.2595,swipe_up
1732508619.0449255,-0.112415283203125,1.7533236083984374,1.8261419677734376,-15.07229389312977,6.500286259541985,0.3511030534351145,swipe_up
1732508619.078002,-0.114368408203125,1.7250032958984374,1.8630072021484376,-17.77458396946565,1.2712786259541984,-2.8931717557251906,swipe_up
1732508619.1111004,-0.124378173828125,1.6983919677734374,1.8883978271484376,-3.728782442748092,-1.7287213740458016,-0.6946984732824427,swipe_up
1732508619.1442077,-0.102893798828125,1.7564974365234374,1.8598333740234376,-9.90435496183206,-1.102767175572519,-1.9237061068702288,swipe_up
1732508619.1772876,-0.101428955078125,1.7657747802734374,1.8083197021484376,-25.179164122137404,0.1567748091603053,-4.23668320610687,swipe_up
1732508619.2103598,-0.087757080078125,1.6463900146484374,1.9057318115234376,-20.682980916030534,2.034637404580153,-1.8931717557251908,swipe_up
1732508619.2434356,-0.159046142578125,1.8094759521484374,1.7465521240234376,-41.8967213740458,-8.186736641221374,0.893087786259542,swipe_up
1732508619.276514,-0.243518798828125,2.1500521240234374,1.3119818115234376,-163.2707671755725,-46.78215648854962,-5.389354961832061,swipe_up
1732508619.3095815,0.054576904296875,1.3766146240234374,1.9369818115234376,-248.72114885496183,-78.43101145038167,-31.641263358778627,swipe_up
1732508619.3426435,-0.042102783203125,1.1488314208984374,2.1049505615234376,-169.43870610687023,-0.44627862595419854,3.061026717557252,swipe_up
1732508619.3757505,-0.231800048828125,1.6527376708984374,1.3671575927734376,-248.72114885496183,-89.53024809160306,-1.2366832061068702,swipe_up
1732508619.4088316,-0.080432861328125,1.1205111083984374,1.4921575927734376,-248.72114885496183,-168.5226145038168,117.25186641221374,swipe_up
1732508619.4419231,0.413951904296875,0.9879427490234375,2.8905950927734376,-248.72114885496183,-140.68291984732826,88.22133206106871,swipe_up
1732508619.4750106,0.270397216796875,0.6949739990234375,2.6750189208984376,-248.72114885496183,-82.0111641221374,37.12209541984733,swipe_up
1732508624.9533308,0.159069091796875,0.4618197021484375,2.0746771240234376,-2.2860343511450383,-4.1943702290076335,-0.06111068702290075,swipe_up
1732508624.9864724,0.169078857421875,0.4454622802734375,2.1017767333984376,-1.957790076335878,-4.5226145038167935,-0.20614885496183205,swipe_up
1732508625.0195532,0.176891357421875,0.4474154052734375,2.0790716552734376,-1.4921412213740457,-2.316507633587786,0.793851145038168,swipe_up
1732508625.0526536,0.184947998046875,0.4356966552734375,2.0837103271484376,-0.8356526717557251,1.8056297709923663,-0.22141603053435113,swipe_up
1732508625.0857182,0.175426513671875,0.4642611083984375,2.0661322021484376,-2.072293893129771,3.8743320610687024,0.8472862595419848,swipe_up
1732508625.1187894,0.158336669921875,0.5011263427734375,2.0702825927734376,-5.537942748091603,6.3628816793893135,1.2900343511450383,swipe_up
1732508625.1518612,0.138805419921875,0.5187044677734375,2.0334173583984376,-12.537942748091602,7.4773854961832065,2.610645038167939,swipe_up
1732508625.1849225,0.126354248046875,0.4676790771484375,2.0568548583984376,-19.599011450381678,3.881965648854962,1.328202290076336,swipe_up
1732508625.21803,0.118785888671875,0.4769564208984375,2.0475775146484376,-18.20969847328244,-0.5607824427480916,1.5419427480916033,swipe_up
1732508625.25111,0.143199951171875,0.4579134521484375,2.0373236083984376,-26.690614503816793,-2.1485687022900763,1.961790076335878,swipe_up
1732508625.2841995,0.149059326171875,0.3980989990234375,2.0417181396484376,-27.843286259541983,-3.8890267175572517,-0.473324427480916,swipe_up
1732508625.3172684,0.166637451171875,0.3712435302734375,2.0329290771484376,-24.293667938931296,-4.270706106870229,0.32056870229007633,swipe_up
1732508625.3503435,0.167614013671875,0.3876009521484375,2.0214544677734376,-19.629545801526717,1.5842557251908396,-2.358820610687023,swipe_up
1732508625.3834233,0.138805419921875,0.3458529052734375,2.0043646240234376,-21.660080152671753,-0.8966603053435115,-2.977141221374046,swipe_up
1732508625.4164872,0.164196044921875,0.3326693115234375,2.0485540771484376,-14.209698473282442,-6.453912213740458,-2.3511870229007634,swipe_up
1732508625.449561,0.152477294921875,0.3937044677734375,1.9748236083984376,-11.934889312977099,-1.652385496183206,-1.8397366412213738,swipe_up
1732508625.482652,0.154186279296875,0.3695345458984375,2.0107122802734376,-16.835652671755724,1.5995229007633587,-5.969507633587786,swipe_up
1732508625.5157228,0.244518310546875,-0.05014318847656252,2.4262396240234376,62.65289694656489,59.378148854961836,-17.290118320610688,swipe_up
1732508625.5488124,0.218395263671875,-1.0332974853515626,3.0851751708984376,251.54602671755723,146.57662213740457,-125.3053854961832,swipe_up
1732508625.581886,-0.287708251953125,0.5836458740234375,0.8752142333984376,251.54602671755723,28.820896946564886,-178.37408778625954,swipe_up
1732508625.6149557,0.682506591796875,0.9618197021484375,2.0990911865234376,251.54602671755723,237.53082061068702,33.09156106870229,swipe_up
